Source,Target
44657,47535
44657,348581
44657,4139406
44657,1261766
44657,331342
44657,838187
44657,866987
44657,1083053
44657,13523135
44657,4368906
44657,1201817
44657,4691592
44657,330838
44657,4946133
44657,602874
44657,14494038
44657,47536
44657,872879
44657,1026967
44657,325638
44658,4148625
44658,4350281
44658,873155
44658,976622
44658,4574679
44658,14465357
44658,4626724
44658,912176
44658,967017
44658,5642953
44658,188315
44658,4345736
44658,4335708
44658,4305573
44658,4423980
44659,856990
44659,13000707
44659,14007008
44659,20267759
44659,1246004
44659,13769224
44659,340337
44659,14068957
44659,1201376
44659,20281342
44659,1164592
44659,5917810
44659,240025
44659,4386856
44659,871093
44699,999868
44699,825612
44699,809360
44699,806526
44699,5530993
44699,56416
44699,5372
44699,4979098
44699,4214778
44699,4206345
44699,417781
44699,405323
44699,336538
44699,329639
44699,27176
44699,237620
44699,14047217
44699,1191676
44699,103830
44699,101459
44700,4979098
44700,4206345
44700,5530993
44700,56416
44700,44699
44700,4214778
44700,812826
44700,809360
44700,806526
44700,659605
44700,999868
44700,101459
44700,103830
44700,14047217
44700,27176
44700,329639
44700,379572
44700,4148830
44700,4997136
44701,1097573
44701,791241
44701,236356
44701,319059
44701,320275
44701,320278
44701,321809
44701,346604
44701,361576
44701,401507
44701,4200266
44701,4482
44701,4564674
44701,4564883
44701,4572747
44701,4585831
44701,4608888
44701,4735411
44701,4856824
44701,5054144
44701,5372
44701,57662
44701,5885836
44701,61178
44701,767358
44701,768404
44701,1168169
44702,4209721
44702,4200266
44702,4591742
44702,4631989
44702,4869868
44702,5054144
44702,16558019
44702,21306
44702,22493
44702,240038
44702,321809
44702,324090
44702,803573
44702,803927
44702,831354
44702,1095522
44702,1168169
44702,4183967
44702,4197757
44702,4564883
44703,1025156
44703,856834
44703,13358864
44703,14328897
44703,14907713
44703,213370
44703,21933
44703,322507
44703,323718
44703,334169
44703,336832
44703,360965
44703,369565
44703,378843
44703,4134220
44703,4179066
44703,4185168
44703,4214776
44703,4403781
44703,4506778
44703,4556971
44703,4599386
44703,4867736
44703,4942966
44703,4950867
44703,4986073
44703,5005287
44703,5028260
44703,5318403
44703,5656398
44703,5773323
44703,659595
44703,806527
44703,1068661
44704,14907713
44704,162778
44704,165223
44704,168378
44704,169243
44704,169720
44704,176557
44704,191525
44704,199669
44704,20099
44704,205771
44704,207277
44704,212481
44704,219958
44704,235292
44704,235566
44704,27185
44704,28459
44704,371817
44704,4150339
44704,4153733
44704,4262958
44704,429847
44704,4334491
44704,4334492
44704,4334720
44704,4357643
44704,4364663
44704,4444
44704,4583079
44704,5076905
44704,5435496
44704,61067
44704,699056
44704,719766
44704,738539
44704,911855
44704,1093892
44704,1116177
44704,125560
44705,10970180
44705,1100526
44705,14106916
44705,14388633
44705,14907713
44705,21933
44705,321703
44705,323718
44705,326676
44705,327023
44705,334169
44705,336832
44705,344219
44705,344221
44705,347575
44705,352928
44705,357285
44705,361565
44705,401772
44705,4098863
44705,4200266
44705,4609910
44705,4609988
44705,46271
44705,4629393
44705,4698231
44705,6027085
44705,77415
44705,78384
44705,792386
44705,79914
44705,811687
44705,814100
44705,96134
44705,985804
44705,985805
44706,1095493
44706,14491009
44706,179950
44706,4109349
44706,4194686
44706,4718924
44706,4915925
44706,4978726
44706,5016295
44706,5143847
44706,562356
44730,882225
44730,591591
44730,4455410
44730,1004053
44730,371737
44730,592972
44730,876831
44730,5737788
44730,325914
44730,1192053
44730,5437926
44730,1259575
44730,13807647
44730,592970
44730,1010525
44730,793060
44730,1109513
44730,4193375
44730,900956
44730,996645
44730,929353
44730,5477748
44730,1131625
44730,5085999
44730,4727172
44730,4851051
44730,19120
44821,22449
44821,6102526
44821,169206
44821,4354885
44821,207284
44821,761970
44821,199556
44821,200584
44821,33056
44821,4904203
44821,32488
44821,4405273
44821,4358035
44821,4344979
44821,4364801
44821,180809
44821,215426
44821,624329
44821,17542
44842,4289925
44842,13563526
44842,13717627
44842,13563527
44842,14085389
44842,4300552
44842,4330055
44842,14861191
44842,5543676
44842,13295281
44842,4376896
44842,165508
44842,4386303
44842,4288134
44842,13673032
44842,13416279
44842,14285515
44842,4285133
44842,13927401
44842,4296054
44843,5124287
44843,7203
44843,5797337
44843,14271639
44843,656015
44843,14429695
44843,4843209
44843,4364542
44843,4280266
44843,4306675
44843,21759
44843,4328757
44843,13313307
44843,164239
44843,204284
44843,4268278
44843,4954638
44843,5136102
44843,21027099
44843,4293878
44843,13849524
44843,13095885
44843,5033257
44843,4591638
44911,1056279
44911,1108062
44911,1234328
44911,16695909
44911,19338
44911,234005
44911,301485
44911,327832
44911,4352498
44911,4390114
44911,4892996
44911,4910836
44911,5560318
44911,5771197
44911,5775865
44911,5935009
44911,642412
44911,769527
44911,795499
44911,844250
44911,862340
44911,895966
44911,940284
44911,944430
44912,309346
44912,5764699
44912,6071172
44912,649838
45064,5064740
45064,884878
45064,25219
45064,1107017
45064,56589
45064,355778
45064,5781885
45064,779605
45064,682992
45064,14320847
45064,683002
45065,194442
45065,6031791
45065,1252409
45065,870515
45065,429484
45065,6104334
45065,210359
45065,4611421
45065,28075
45065,355783
45065,170939
45065,209286
45065,467810
45065,221281
45065,4682131
45065,210357
45087,649992
45087,307367
45087,708022
45087,921258
45087,900915
45087,921244
45087,5735380
45087,718157
45087,666290
45087,301005
45087,24410
45087,690034
45087,677862
45087,632363
45087,921255
45088,915342
45088,301005
45088,921244
45088,921255
45088,1080656
45088,907337
45195,238436
45195,4557902
45195,4580988
45195,4619876
45195,4929399
45195,5421224
45195,792642
45195,795448
45195,4147213
45198,189958
45198,199841
45198,215044
45198,321960
45198,323117
45198,324299
45198,4123289
45198,4134714
45198,4286757
45198,54738
45198,625140
45198,66472
45198,76067
45198,797487
45198,998736
45198,1145407
45198,13571250
45198,13666
45198,13847737
45198,14294973
45198,186233
45198,205304
45198,214
45202,14461382
45202,14484023
45202,24342
45202,4098431
45202,4139590
45202,871825
45202,4157287
45202,4159215
45202,4194250
45202,4295389
45202,623690
45202,4155412
45203,10036
45203,10037
45203,1122213
45203,11768
45203,1197539
45203,201959
45203,4852186
45203,6029370
45203,739467
45203,837039
45203,871665
45216,785207
45216,323051
45216,21001945
45216,318634
45216,4604263
45216,773686
45216,791936
45216,13933685
45217,20983229
45217,13112799
45217,4574597
45217,789107
45217,791913
45217,803943
45217,4741150
45223,4261420
45223,5027098
45223,1163584
45223,5481695
45223,5411248
45223,808513
45223,13449878
45223,4262694
45223,235565
45223,5484806
45223,5087857
45223,4222036
45223,16589045
45223,5773516
45223,5441150
45223,13871109
45223,14361606
45223,14421007
45223,13617363
45223,4258791
45223,13660543
45223,4264102
45294,5686009
45294,13654231
45294,14085402
45294,234784
45294,5958106
45294,6051342
45294,5043516
45294,4316972
45294,6034412
45294,13798046
45294,4441979
45294,14907713
45294,13376518
45295,5079063
45295,4582762
45295,791240
45295,5432063
45295,4599407
45295,240809
45295,4530270
45295,4364866
45295,239627
45295,14240539
45295,5364960
45295,4562744
45295,5771662
45295,655699
45295,4183001
45295,4501344
45295,348280
45295,4640365
45295,4594342
45295,5653223
45295,4577789
45295,14907713
45295,4748812
45295,14107
45295,596861
45295,165746
45295,24036
45296,14095
45332,1182271
45332,62754
45332,1182264
45332,4745733
45332,10022
45332,4940442
45332,4272126
45332,1267768
45332,4461852
45332,4781385
45332,1247609
45332,1166607
45332,1161000
45333,13687461
45333,4474172
45333,13837259
45333,5656816
45333,4593321
45333,5797337
45333,5968972
45333,5795884
45333,5527911
45333,5639931
45333,5349619
45333,5581324
45333,5351404
45333,13535737
45333,14217896
45333,6048814
45333,5656397
45333,13313307
45333,4275123
45333,5664204
45333,5776240
45333,6033456
45333,5692584
45333,5500391
45333,5238663
45333,5972828
45333,5499232
45333,4962528
45333,14314351
45333,14340090
45333,24177640
45333,5797339
45333,5527909
45333,4554366
45333,4115215
45333,14085406
45333,14861194
45333,11945492
45333,14286293
45333,14304890
45333,16742541
45333,5792828
45333,5344728
45333,4638752
45395,4415409
45395,4680723
45395,5132681
45395,5274465
45395,1061067
45395,1122338
45395,202455
45395,4340904
45396,1144313
45396,1182271
45396,15873
45396,21098
45396,262392
45396,326156
45396,4781385
45396,4940442
45396,656089
45396,681345
45396,836935
45396,836936
45396,870032
45396,875024
45396,938722
45396,963044
45396,10022
45396,1079143
45397,1182271
45397,13363
45397,16223
45397,24553
45397,326156
45397,4272126
45397,4509315
45397,4517939
45397,4524660
45397,4851814
45397,5539875
45397,6021913
45397,623861
45397,62754
45397,656415
45397,792911
45398,326156
45398,841330
45398,4517939
45398,4524635
45398,4530995
45398,4940442
45398,16592567
45399,12991237
45399,13320339
45399,26973
45399,32397
45399,4443794
45399,1255125
45399,4541077
45399,4545389
45399,4547507
45399,4644327
45399,4755846
45399,4775518
45399,5460015
45399,5641636
45400,1182020
45400,1202319
45400,1202320
45400,13884962
45400,238033
45400,238034
45400,241848
45400,4307710
45400,4541078
45400,4575321
45400,737285
45400,81649
45401,11002
45401,14228472
45401,15562
45401,1091929
45401,5444
45401,586
45401,785256
45401,4472033
45402,335076
45402,4852518
45402,4858349
45402,4997648
45402,5641127
45402,635117
45402,9979
45402,1002771
45402,1033937
45402,1086294
45402,10874937
45402,10874952
45402,1130656
45402,1196378
45402,1202042
45402,14290352
45402,234193
45402,235335
45402,241343
45402,4435244
45402,4537455
45402,4633439
45402,4633907
45402,403289
45411,304888
45411,313012
45411,318061
45411,32397
45411,4541078
45411,5315827
45411,5641636
45411,591912
45411,26973
45479,13855965
45479,14272524
45479,14212602
45479,13848238
45479,24538949
45479,14324884
45479,5920095
45479,14272523
45479,13485432
45479,6016921
45479,9666
45479,13717934
45485,803503
45485,803507
45485,809432
45485,815238
45485,815239
45485,815241
45485,816773
45485,821918
45485,821938
45485,1027
45485,1254562
45485,13877944
45485,16561900
45485,239401
45485,28126
45485,4153141
45485,4205198
45485,4212988
45485,4277367
45485,4455686
45485,4515602
45485,4578758
45485,4632249
45485,4963362
45485,4988527
45485,4992428
45485,4993960
45485,5000248
45485,5003174
45485,674
45486,1112829
45486,804585
45486,13293190
45486,13416532
45486,14907713
45486,172118
45486,4255493
45486,4307746
45486,4314387
45486,4375666
45486,4391285
45486,4394639
45486,4398833
45486,4402918
45486,4404837
45486,4542191
45486,4543091
45486,4545307
45486,4545827
45486,4566310
45486,4569540
45486,4591146
45486,4662111
45486,4690587
45486,4690588
45486,4733692
45486,5277081
45486,5332081
45486,5500977
45486,5503787
45486,5505334
45486,5649864
45486,5853495
45486,5919577
45486,1176463
45487,1201508
45487,5971383
45487,13032077
45487,13315242
45487,13888989
45487,14047149
45487,14284321
45487,14337704
45487,14915949
45487,14944578
45487,4133214
45487,4474880
45487,4512314
45487,4552064
45487,4584814
45487,5411756
45487,5653230
45487,5809227
45487,5821308
45487,1239052
45488,4339244
45488,4134806
45488,4554105
45488,4581230
45488,4593028
45488,4604976
45488,4610403
45488,4616944
45488,4730805
45488,4909512
45488,5166640
45488,5337561
45488,5438363
45488,5559813
45488,793594
45488,1089427
45488,1093364
45488,1123614
45488,13093635
45488,14907713
45488,4554103
45489,5769990
45489,4908648
45489,11945477
45489,4596150
45489,1078670
45489,5640977
45489,4999759
45489,4564499
45489,6030974
45489,5806584
45489,5040371
45489,5667075
45489,4689948
45489,4199260
45489,13992679
45489,13657113
45489,4129862
45489,1097936
45489,4613842
45489,4887519
45494,13214059
45494,984742
45494,13765699
45494,13793161
45494,14904456
45494,14907713
45494,4158310
45494,4208895
45494,4284300
45494,4294595
45494,4488469
45494,4605004
45494,4607626
45494,4618471
45494,4790596
45494,4824012
45494,4876646
45494,4910935
45494,5328167
45494,5686011
45494,5806584
45494,7997
45494,13705
45498,1033507
45498,5063278
45498,5626647
45498,264013
45498,5461670
45498,14082382
45498,943520
45498,928476
45498,5750455
45498,32572
45498,4700675
45589,807523
45589,807620
45589,4627730
45589,5220563
45589,13726456
45589,13889959
45589,14000462
45589,14068459
45589,14206588
45589,14472017
45589,19870148
45589,19871314
45590,14134712
45590,14209827
45590,163045
45590,163887
45590,16590714
45590,235003
45590,235092
45590,4123640
45590,4139203
45590,4315954
45590,4321565
45590,4323070
45590,4348276
45590,4365371
45590,4370991
45590,4401189
45590,4538498
45590,4596283
45590,4610167
45590,4622953
45590,47179
45590,4928348
45590,5523584
45590,5562
45590,5706694
45590,1086225
45590,14087040
45599,1093353
45599,330860
45599,13354399
45599,333556
45599,404841
45599,4325956
45599,4594781
45599,333035
45599,4929793
45599,4117711
45599,13923136
45599,4916195
45599,1098383
45599,5647529
45599,895680
45599,13997965
45600,4550512
45600,4126630
45600,175026
45600,4333665
45600,4160230
45600,5246694
45600,4316788
45600,47842
45600,4402535
45600,4329587
45600,5259761
45600,6036237
45600,183688
45600,4357682
45600,4133943
45600,183691
45600,4346033
45600,4549048
45600,165958
45600,49325
45600,4912237
45600,4338521
45600,4550511
45600,14107961
45600,169014
45600,4343346
45600,191406
45600,4376517
45600,4363701
45600,179955
45600,4372601
45600,4349762
45600,14304234
45600,4792471
45600,176377
45600,4116980
45600,4371903
45601,14247363
45601,4954392
45601,4286827
45601,55114
45601,4970326
45601,167185
45601,889445
45601,15938255
45601,4315958
45601,4985498
45601,909583
45601,5686536
45601,4342239
45601,4961494
45601,14200102
45601,4311848
45602,834981
45602,58953
45602,959116
45602,947849
45602,1165150
45602,1085659
45602,17819988
45602,5907488
45603,13489588
45603,5318930
45603,20604092
45603,4706676
45603,4743345
45603,4221873
45603,14000926
45603,13576316
45603,20475862
45603,15413437
45603,13212034
45603,4805322
45603,14479105
45604,4372023
45604,1166085
45604,169112
45604,4325206
45604,175613
45604,172183
45604,5809901
45604,4753237
45604,4467150
45604,4371445
45604,4613594
45604,4349751
45604,4341575
45604,4365604
45604,4105044
45604,49517
45604,4363478
45604,5811681
45604,5020687
45604,4323473
45604,4646856
45604,4444618
45604,4337357
45604,4300932
45604,4834780
45604,4932531
45604,5811682
45604,4577716
45604,4834285
45604,4843663
45604,13907515
45604,822619
45604,164163
45605,4551395
45605,13327320
45605,4189032
45605,4189108
45605,4182759
45605,5093497
45605,5809842
45605,4158021
45605,4169330
45605,4172931
45605,5890935
45605,4104713
45605,4193998
45605,4115222
45605,4099413
45605,17729959
45605,4880417
45605,4107718
45605,4627265
45605,5018897
45605,4143534
45605,5892115
45606,5327408
45606,4744878
45606,5802608
45606,4365170
45606,5710960
45606,4979440
45606,4847566
45606,5276302
45606,4602646
45606,4211223
45606,5260920
45606,5364964
45606,762155
45606,895854
45606,4263953
45606,17248775
45606,139892
45607,1103125
45607,326767
45607,5432063
45607,4555955
45607,4850204
45607,4567155
45607,415222
45607,354502
45607,542128
45607,4466498
45607,4904509
45607,403171
45607,350841
45607,5551396
45607,362150
45607,362149
45607,4760132
45607,4555611
45607,16789148
45607,796675
45608,5283752
45608,4551759
45608,795416
45608,4890247
45608,4365620
45608,4606119
45608,4569070
45608,4615905
45608,794696
45608,4376097
45608,327268
45608,375007
45608,770231
45608,4894425
45608,4944544
45608,5384484
45608,4580573
45608,796714
45608,334734
45608,331099
45608,4605235
45608,5708072
45608,4909093
45608,4947372
45608,340219
45608,335235
45608,17248995
45608,6035260
45608,1103845
45608,346561
45608,772414
45608,321952
45608,353524
45608,4605044
45608,17248528
45608,1104879
45608,4943556
45608,321447
45608,4947693
45608,395027
45609,324990
45609,360043
45609,4569291
45609,4599027
45609,406512
45609,367368
45609,4571802
45609,343546
45609,796662
45609,4573865
45609,775297
45609,372968
45609,1092646
45609,327283
45609,1099437
45609,14796645
45609,126240
45609,4613261
45609,168079
45609,4577751
45609,4296022
45609,327282
45609,4580568
45609,4571803
45609,765729
45609,5656393
45609,339057
45609,4278556
45609,5647224
45609,4569476
45609,5423835
45609,790391
45609,807478
45610,827685
45610,105242
45610,109739
45610,104053
45610,109737
45610,415222
45610,100140
45610,806703
45610,4604361
45610,814402
45610,773686
45610,403171
45610,814401
45610,4196259
45610,4967909
45610,100673
45610,100614
45610,363455
45610,417185
45610,4583237
45611,4580082
45611,4614076
45611,5129797
45611,4580083
45611,6060462
45611,4950057
45611,4602646
45611,13584393
45611,802681
45612,269383
45612,768923
45612,765471
45612,1105151
45612,4515935
45612,344137
45612,4926974
45612,4551145
45613,322714
45613,350707
45613,4666515
45613,805127
45613,4597558
45613,4834678
45613,4629711
45613,885241
45613,5082995
45613,4207868
45613,322715
45613,4630612
45613,1095062
45613,4211157
45613,126594
45613,828690
45613,4571403
45613,4734660
45613,77802
45613,807559
45613,141816
45613,4170712
45613,1097891
45613,334768
45613,4212391
45613,4373740
45613,4922220
45613,4601588
45613,135583
45614,16591099
45614,5545524
45614,4891980
45614,5765116
45614,5126533
45614,5644778
45614,4922326
45614,14498379
45614,4372397
45614,5572629
45614,5014931
45614,14420563
45614,14921
45614,895712
45614,1102702
45614,351987
45614,735164
45614,1177312
45614,593338
45614,4321637
45614,5912035
45614,5127400
45614,326089
45614,14470099
45614,1004282
45614,4124710
45614,5867028
45614,977549
45615,349166
45615,353499
45615,4580674
45615,276860
45615,786557
45615,1093930
45615,17247495
45615,785220
45615,14350339
45615,5760459
45615,4985227
45615,1102714
45615,4939624
45615,4588280
45615,4605400
45615,847462
45615,4275917
45615,5804154
45615,4552902
45615,1104874
45615,322279
45615,1142440
45615,13267987
45615,319344
45615,765836
45615,342505
45615,5244737
45615,4350343
45615,355831
45615,4612523
45615,322140
45615,4568839
45615,5339605
45615,5705826
45615,670149
45615,1095757
45792,4197628
45792,1067605
45792,927440
45792,345100
45792,16590840
45792,13013321
45792,668702
45792,6052642
45792,4572006
45792,1140401
45792,5312500
45792,1195397
45792,1102702
45792,1082539
45792,4321637
45792,1090574
45792,5967428
45792,14172990
45792,1097703
45792,6032183
45792,13760441
45792,875030
45818,4315267
45818,4520530
45818,4226788
45818,5009975
45818,5455565
45818,13016502
45818,4297104
45818,14090381
45818,5481508
45818,4515666
45818,4509686
45818,4242790
45818,4992252
45818,5009025
45818,13478549
45818,14907713
45818,4512369
45818,5646304
45818,4502866
45818,4330176
45818,4371890
45818,4715955
45818,13449403
45818,4758742
45818,13950336
45844,14453577
45844,4097712
45844,4322099
45844,4345207
45844,4557309
45844,4853690
45844,4857580
45844,4999878
45844,5111471
45844,5112648
45844,5527240
45844,5942950
45845,4108476
45845,4196083
45845,4273570
45845,4550618
45845,4716420
45845,4809242
45845,4864107
45845,4998201
45845,5134613
45845,5257938
45845,5259400
45845,5429514
45845,5541652
45845,5678375
45845,8530971
45845,10976200
45845,13709020
45845,14337704
45845,16591478
45846,13428781
45846,5022376
45846,14240539
45846,14907713
45846,4109133
45846,4271455
45846,4327035
45846,4328129
45846,4334149
45846,4345529
45846,4347735
45846,4440558
45846,4810393
45846,4887229
45846,5021258
45846,14240533
45847,4395103
45847,17807989
45847,4624297
45847,4732944
45847,4808948
45847,5032346
45847,5032354
45847,5075893
45847,5133084
45847,5343222
45847,5771663
45847,14294056
45847,15415003
45847,17248611
45847,4569410
45848,14043087
45848,6067346
45876,13040490
45876,5904635
45876,13559322
45876,13626330
45876,13631319
45876,13687523
45876,13963062
45876,13992960
45876,14070677
45876,14114163
45876,14114164
45876,14165455
45876,14214134
45876,14277871
45876,14286943
45876,14777250
45876,4136784
45876,4347038
45876,4539822
45876,4540428
45876,4563475
45876,4702684
45876,4706051
45876,4711775
45876,4866705
45876,4900346
45876,4930640
45876,5056671
45876,5062172
45876,5076804
45876,5330589
45876,5356783
45876,5631260
45876,5631262
45876,5847909
45876,13411939
45886,4826986
45886,4135481
45886,4754964
45886,4753641
45886,4751744
45886,4739110
45886,4719826
45886,4399105
45886,4356028
45886,4190997
45886,4136754
45886,4827643
45886,4847328
45886,4765400
45886,4128396
45886,4123138
45886,4121700
45886,4406436
45886,4435589
45886,4684182
45886,4688714
45886,14239025
45887,14367201
45887,14172740
45887,14436357
45887,5188506
45887,5217502
45887,6034740
45887,6067597
45955,4768408
45955,4779121
45955,4935360
45955,5007475
45955,5016528
45955,5785964
45955,4633271
45955,17649538
45955,4100670
45955,4169711
45955,4210289
45955,4577518
45955,13212059
46153,4102303
46153,4790796
46153,4117921
46154,4544817
46154,4549576
46154,4577736
46154,4580669
46154,4586464
46154,4589574
46154,4605201
46154,4628444
46154,4736406
46154,4206591
46154,4124423
46154,4117193
46154,4101362
46154,4927757
46176,14227889
46176,4106864
46176,4226193
46176,4248448
46176,5960512
46176,4573477
46176,4862502
46176,4932837
46176,4944322
46176,4560752
46203,14420000
46204,4137576
46204,5016007
46204,5492235
46205,4578563
46205,4110602
46205,14903424
46205,4960240
46205,4850603
46205,4959592
46205,14285503
46205,5673647
46205,4257325
46205,4257326
46205,4972776
46205,13578996
46205,19871039
46205,14473649
46205,6067738
46206,5625901
46206,4622787
46206,4996437
46206,4988467
46206,4982026
46206,4351640
46206,4967591
46206,13670016
46206,14233273
46206,20281638
46206,4198619
46206,13262900
46206,13578996
46206,13672998
46207,4720040
46207,4582763
46207,5866557
46207,5219694
46207,14017275
46207,4265093
46207,13783054
46207,16588555
46207,14081241
46207,12980450
46207,5749524
46207,4550949
46207,14487392
46207,14070370
46207,4128110
46207,16589069
46207,4186888
46207,13698902
46207,13593972
46207,14946236
46207,19873481
46207,13730523
46207,4120442
46207,4714292
46207,13912477
46207,4647720
46212,4159022
46213,4113088
46213,4105244
46213,4115066
46213,4121804
46213,4578292
46213,4124496
46213,4115458
46213,4107492
46213,4107917
46213,4113461
46213,4109406
46213,4127758
46214,5370274
46214,5099953
46214,5750827
46214,5961409
46214,13887539
46214,14343835
46214,16558018
46214,1112614
46214,4198268
46214,4564785
46214,4748723
46214,4866448
46214,4965829
46214,5023039
46214,5640817
46215,4795621
46215,4748119
46215,4864667
46215,4893886
46215,4907133
46215,4920409
46215,4997056
46215,4997584
46215,5029138
46215,5074336
46215,5093780
46215,5112201
46215,5117668
46215,5681648
46215,5804498
46215,5919620
46215,13186838
46215,4114826
46215,4114930
46215,4171046
46215,4174135
46215,4176223
46215,4205207
46215,4627510
46215,4811964
46216,13451620
46216,13563892
46216,14434282
46216,4158463
46216,4966843
46216,4167604
46216,4172218
46216,4910057
46216,4959487
46216,4166160
46226,4960343
46226,4924008
46226,4960348
46226,5330234
46226,5336349
46226,5337850
46226,13843470
46226,14070342
46226,14187392
46226,14187398
46226,14234809
46226,4122367
46226,4166485
46226,4193744
46226,4288609
46226,4344918
46226,4371772
46226,4583228
46226,4829929
46226,4867999
46226,4960344
46235,4120331
46235,4116360
46235,4116143
46235,4115539
46235,4106744
46235,4104722
46235,4128782
46235,5118049
46235,5061071
46235,4985061
46235,4703314
46235,4623998
46235,4314269
46235,4201485
46235,4183242
46235,4164309
46235,4132256
46235,4129209
46267,4878356
46267,6051394
46267,4914939
46267,4934502
46267,4971842
46267,4996792
46267,5010391
46267,13376833
46267,13936401
46267,14010646
46267,14113507
46267,14234745
46267,14240533
46267,14240539
46267,4103410
46267,4107458
46267,4107670
46267,4111247
46267,4117204
46267,4120277
46267,4133780
46267,4135842
46267,4159036
46267,4166536
46267,4166690
46267,4167453
46267,4168614
46267,4179930
46267,4189682
46267,4195943
46267,4197831
46267,4207732
46267,4269242
46267,4455391
46267,4515498
46267,4540422
46267,4540588
46267,4544318
46267,4553464
46267,4569799
46267,4624139
46267,4628494
46267,4736937
46267,4747579
46267,4834254
46267,4860248
46267,5133863
46267,5289012
46267,5316260
46267,5389395
46267,5635754
46267,5806584
46267,4883618
46268,13617891
46268,6058691
46268,4144408
46268,4267208
46268,4272924
46268,4277395
46268,4281718
46268,4401189
46268,4539312
46268,4539717
46268,4539846
46268,4540428
46268,4540455
46268,4582187
46268,4590624
46268,4672484
46268,4868523
46268,5105057
46268,5283958
46268,6055760
46268,13869199
46279,4688800
46279,4693030
46279,4693037
46279,4699197
46279,4719582
46279,4721540
46279,4784702
46279,4812121
46279,4894476
46279,4926436
46279,4938723
46279,5029079
46279,5030388
46279,5042804
46279,5127732
46279,5294751
46279,5358911
46279,5416064
46279,5433291
46279,5579029
46279,5775920
46279,5790702
46279,5833584
46279,5857891
46279,4100757
46279,4253715
46279,4318798
46279,4324005
46279,4597040
46279,4625376
46279,4687993
46280,4362434
46280,4361918
46280,4501200
46280,4974327
46280,5119627
46280,5432063
46280,5926742
46280,14097352
46280,14907713
46280,4113509
46280,4115522
46280,4122424
46280,4123287
46280,4126783
46280,4127032
46280,4129928
46280,4130111
46280,4131628
46280,4132402
46280,4133583
46280,4133850
46280,4133972
46280,4134467
46280,4135911
46280,4140770
46280,4312755
46280,4325521
46280,4328953
46280,4330168
46280,4330367
46280,4332005
46280,4332981
46280,4351609
46280,4352700
46280,4352701
46280,4352702
46280,4352703
46280,4352755
46280,4352888
46280,4357045
46280,4357865
46280,4359298
46280,4359326
46280,4360156
46280,4365323
46281,4122425
46281,4132918
46281,4136633
46281,4137615
46281,4317920
46281,4119223
46281,4334983
46281,4337614
46281,4344646
46281,4348509
46281,4890762
46281,4333538
46282,4367302
46282,4365321
46282,5411196
46282,5762207
46282,5833803
46282,5861073
46282,13879359
46282,14165337
46282,14347556
46282,4110104
46282,4268458
46282,4298652
46282,4334918
46282,4335934
46282,4341703
46282,4343545
46282,4348966
46282,4351458
46282,4357511
46282,5283386
46283,13740412
46283,14003696
46283,14081362
46283,14338999
46283,16591084
46283,4118029
46283,4157610
46283,4248262
46283,4357511
46283,46282
46283,4747634
46283,4763984
46283,5142072
46283,5529301
46283,5623973
46283,5861844
46283,6033612
46284,4641706
46284,4555516
46284,4826208
46284,5123563
46284,4128386
46284,4132671
46284,4318979
46284,4322935
46284,4333040
46284,4348509
46284,4355380
46284,4364588
46284,4504367
46284,4512964
46284,4688704
46285,4326992
46285,4328953
46285,13864532
46285,4116893
46285,4122355
46285,4130033
46285,4132240
46285,4133850
46285,4134395
46285,4134468
46285,4193837
46285,4290860
46285,4302747
46285,4311791
46285,4317809
46285,4325656
46285,4329249
46285,4334604
46285,4335067
46285,4337237
46285,4338584
46285,4338992
46285,4342084
46285,4345211
46285,4350715
46285,4355380
46285,4355935
46285,4357865
46285,4376356
46285,4501121
46285,4524626
46285,4626795
46285,5001258
46285,5139921
46285,5969071
46286,14166107
46286,14204701
46286,14204704
46286,4117935
46286,4122425
46286,4316300
46286,4316301
46286,4330073
46286,4332562
46286,4332812
46286,4333538
46286,4333539
46286,4337615
46286,4338041
46286,4344944
46286,4472137
46286,5961144
46287,4137615
46287,4331605
46287,4119223
46287,4119789
46287,4135976
46287,4136633
46287,4333539
46287,4334193
46287,4334983
46287,4343966
46287,4344646
46287,4349324
46287,4356466
46287,4362664
46287,4366765
46287,4506781
46287,4525430
46287,4580046
46287,4850916
46287,5666753
46287,5723464
46649,167586
46649,14442719
46649,4144612
46649,17856569
46649,4185638
46649,14057410
46649,4134714
46649,4400504
46649,19971505
46649,13483869
46649,4275191
46649,13299669
46649,4286757
46649,4109135
46649,13713144
46649,13955664
46649,19970569
46649,13287012
46649,5924832
46649,4328224
46657,4584527
46657,4584569
46657,4602869
46657,4621260
46657,4621265
46657,4621694
46657,4622462
46657,4629907
46657,4630981
46657,4693646
46657,4701372
46657,4712483
46657,4757871
46657,4810348
46657,4810662
46657,4816188
46657,4855719
46657,4866347
46657,4871507
46657,4909582
46657,4924695
46657,4938275
46657,4947126
46657,5019650
46657,5024467
46657,5050548
46657,5063961
46657,5087722
46657,5135793
46657,5212395
46657,5260912
46657,5313123
46657,5315082
46657,5329804
46657,5330579
46657,5425243
46657,5492709
46657,5542365
46657,5577197
46657,5769742
46657,5821163
46657,5932578
46657,6018754
46657,12119958
46657,12996108
46657,13031413
46657,13108653
46657,13117684
46657,4338011
46657,4350627
46657,4351822
46657,4352464
46657,4355125
46657,4378822
46657,4509164
46657,4536815
46657,4536922
46657,4539054
