Source,Target
11985,5053145
11985,5925096
11985,1203703
11985,4152167
11985,4156321
11985,1139266
11985,4827465
11985,4369975
11985,236841
11985,812755
11985,13958
11985,1056279
11985,4156113
11985,4397807
11985,4399102
11985,4224228
11985,4396725
11985,786674
11985,4697628
11985,4696745
11985,4154950
11985,4339328
11985,1149326
11985,4147428
11985,786662
11985,1149212
11985,239806
11985,4152776
11985,797499
11985,1234486
11985,5334233
11985,4152140
11985,1269192
11985,4151693
11985,808558
11985,4683792
11985,241876
11985,4304935
11985,7342
11985,1190340
11985,4163546
11985,6036174
11985,4153071
11985,4593563
11985,1117420
11985,5169
11985,4281888
11985,5101356
11985,4693651
11985,4148766
11985,1233989
11985,4404402
11985,1093761
11985,235398
11985,5024418
11985,4693100
11985,237402
11985,4571755
11985,238860
11985,5819188
11985,46384
11985,4153572
11985,1192052
11995,5068265
11995,5118221
11995,14285152
11995,13890356
11995,239762
11995,4872157
11995,5060811
11995,4570514
11995,4779273
11995,5945140
11995,5796787
11995,4761756
11995,5269130
12067,13260656
12067,14259421
12067,235835
12067,4538107
12067,1183857
12068,5963299
12068,4965166
12068,5424259
12068,5493946
12068,5494224
12068,5550901
12068,5096512
12068,5125690
12068,5024039
12068,5027626
12068,5049004
12068,4646281
12068,4630517
12068,4356306
12068,4785132
12068,4818218
12068,4851937
12068,4852103
12068,4604970
12068,4854915
12068,4214560
12068,1125211
12068,1138931
12068,1151802
12068,240425
12068,1080805
12068,1103167
12068,1192690
12068,1192691
12068,1192713
12068,1331
12068,776732
12068,931983
12068,6446
12068,957171
12068,13475490
12068,13974436
12069,1121497
12069,1180586
12069,1205296
12069,14810962
12069,239346
12069,4126621
12069,4132419
12069,4150324
12069,4152590
12069,4434968
12069,4435583
12069,46534
12069,4787845
12069,4818394
12069,5543376
12069,5554080
12069,5725809
12069,7482
12069,9952
12110,18107181
12110,19872691
12110,14259277
12110,14483206
12110,13807647
12110,13853023
12110,13415292
12110,5698558
12110,18867637
12111,4200659
12111,1089740
12111,1113012
12111,1116607
12111,1118738
12111,1118739
12111,13714581
12111,13873944
12111,166094
12111,172109
12111,235038
12111,236354
12111,241758
12111,4192543
12111,4208353
12111,4211856
12111,4212391
12111,4251552
12111,4314263
12111,4354339
12111,4361295
12111,4364409
12111,4542739
12111,4561500
12111,4561656
12111,4591850
12111,4673983
12111,4871738
12111,49298
12111,4933450
12111,4956917
12111,4964478
12111,4988715
12111,5026288
12111,5075520
12111,5104188
12111,5343296
12111,5796360
12111,5934973
12111,5934974
12133,13346201
12133,5322806
12133,13630905
12133,13891872
12133,14224841
12133,14451989
12133,14484915
12133,166569
12133,235298
12133,241744
12133,4152574
12133,4297265
12133,4399189
12133,4598010
12133,4904678
12133,4928229
12133,4929854
12133,4966264
12133,5321484
12133,13428765
12134,1105570
12134,401491
12134,4209482
12134,4560688
12134,4563019
12134,4578974
12134,816789
12134,808536
12134,808854
12134,814244
12134,815235
12134,816784
12134,4632978
12135,13936070
12135,5862401
12135,14240533
12135,14240539
12135,14907713
12135,14907737
12135,365
12135,4147003
12135,4557056
12135,4572729
12135,4696757
12135,4863746
12135,4913206
12135,4937786
12135,5012324
12135,5062057
12135,5432796
12135,5534873
12135,5806584
12135,5809587
12135,5834235
12135,14085357
12136,1123338
12136,775489
12136,14135542
12136,14340057
12136,4158310
12136,4208774
12136,4302175
12136,4313467
12136,4616397
12136,4716986
12136,4723069
12136,4975648
12136,5266165
12136,5646633
12136,5685998
12136,5773030
12136,5881187
12136,12137
12137,4975648
12137,1191297
12137,5685998
12137,5773030
12137,5806584
12137,6038894
12137,6471
12137,775489
12137,12136
12137,14907713
12137,14927666
12137,4208774
12137,4420463
12137,4889948
12137,1123338
12137,5646633
12138,13047500
12138,804849
12138,13797685
12138,13865894
12138,16748968
12138,4156358
12138,4218441
12138,4380538
12138,4872182
12138,4883642
12138,4890227
12138,4909168
12138,5322944
12138,5326297
12138,5348585
12138,5773023
12138,5788692
12138,5911619
12138,13560018
12139,4148095
12139,17248248
12139,4150368
12139,4379022
12139,4381782
12139,4390535
12139,4391801
12139,4400650
12139,4947109
12139,13451613
12139,13635545
12139,13716109
12139,14206608
12139,14461406
12139,16591391
12139,4148702
12140,4973130
12140,807556
12140,4982667
12140,4988243
12140,5002808
12140,5283255
12140,5339061
12140,5636820
12140,6051348
12140,13604673
12140,13986422
12140,14127791
12140,14164213
12140,16557878
12140,17776627
12140,4110926
12140,4167848
12140,4424507
12140,4865651
12140,4965198
12140,4971888
12140,4974551
12141,4941554
12141,4730806
12141,8425
12141,5025467
12183,1147894
12183,806590
12183,13130789
12183,13479464
12183,13772038
12183,237431
12183,4122632
12183,4211972
12183,4229625
12183,4296097
12183,4297472
12183,4304758
12183,4337509
12183,4370466
12183,4371045
12183,4373477
12183,4398833
12183,4452360
12183,4572920
12183,4589664
12183,4604628
12183,4640702
12183,4666906
12183,4900611
12183,5033393
12183,5571833
12183,5578905
12183,1147937
12184,1056746
12184,773373
12184,1141240
12184,1186425
12184,1197764
12184,1197765
12184,1220975
12184,1220976
12184,1255766
12184,14023808
12184,14907713
12184,4113458
12184,4115981
12184,4202357
12184,4277074
12184,4368903
12184,4530982
12184,4561943
12184,4590682
12184,4594126
12184,4600705
12184,4601763
12184,4840504
12184,4850738
12184,4855812
12184,5288762
12184,5443260
12184,5806584
12184,6059533
12184,6068183
12184,765792
12184,766963
12184,1057175
12245,14450081
12245,235004
12245,4130243
12245,4137861
12245,4137934
12245,4153293
12245,4205351
12245,4214865
12245,4394274
12245,4551691
12245,50400
12245,52186
12245,53259
12245,5347693
12245,5378377
12245,5682942
12245,60781
12245,958374
12404,4311082
12404,4413101
12404,5480849
12404,4827464
12404,4308808
12404,4369018
12404,4808650
12404,4746559
12404,4855795
12404,5555799
12404,4396471
12404,4357222
12404,4390114
12404,4456013
12404,4398414
12404,5341960
12404,5568227
12404,4326154
12404,5676393
12404,4400632
12404,4357610
12404,175422
12404,4454541
12404,5837752
12404,14252669
12404,4394849
12404,4454401
12404,4327894
12404,5796163
12404,5648055
12404,163990
12404,4280021
12404,4154950
12404,4371263
12404,4766289
12404,4330379
12404,4304350
12404,4301852
12404,4313452
12404,4394650
12404,4376190
12463,4331474
12463,4209891
12463,6053204
12463,238559
12463,5778279
12463,11947667
12463,4584884
12463,4925006
12463,1148208
12463,5083151
12463,6047634
12463,5774806
12463,1245480
12463,5660065
12463,4814340
12463,4625501
12463,4464315
12463,5040850
12463,4242157
12463,4977579
12463,6043817
12463,4689326
12463,4632671
12463,4309360
12463,236050
12463,5353891
12463,4987292
12463,5797324
12463,4263471
12463,3
12463,4992429
12463,4689950
12463,5168599
12463,4996106
12463,5225507
12464,5809227
12464,4381585
12464,4900062
12464,4257200
12464,14800892
12464,5680352
12464,16561669
12464,4363436
12464,4364021
12464,14333552
12464,13373833
12464,4578278
12465,14400122
12465,14240539
12465,5469696
12465,14927666
12465,5862401
12465,4983542
12465,4743873
12465,5469582
12465,14907713
12465,14192894
12465,4995315
12465,14257597
12477,1137573
12477,169445
12477,4868086
12477,4345237
12477,4821421
12477,4155790
12477,13311
12477,126169
12477,4350810
12477,5768081
12477,4607196
12477,1168577
12477,4811457
12477,14013351
12477,4381953
12477,5142317
12477,4576427
12477,5157539
12477,237095
12477,4278500
12477,4154377
12477,4676274
12477,4152779
12477,4329651
12477,14012743
12477,242199
12478,4540331
12478,5816391
12478,4276591
12478,4150944
12478,4214262
12478,165422
12478,4543615
12478,4216883
12479,5349284
12479,4389286
12479,4803489
12479,5720349
12479,5451277
12479,4331031
12479,4385672
12479,5550960
12479,4129867
12479,165776
12479,5333769
12479,4350469
12479,4717531
12479,4401153
12479,6057115
12479,1123353
12479,4773838
12479,4249227
12479,4099847
12479,4243216
12479,5756247
12479,14022615
12479,4394453
12479,5507654
12479,5781725
12480,165298
12480,4361055
12480,4376168
12480,1169758
12480,4976798
12480,4203372
12480,4827944
12480,4354544
12480,4415790
12480,4153497
12480,4353171
12480,5943610
12480,5503873
12480,5452736
12480,4775930
12480,5647333
12480,5316660
12480,4148934
12480,4150324
12480,4144587
12480,4369353
12480,1133784
12480,4324070
12480,4325052
12480,1248513
12480,4401230
12480,13777992
12480,163977
12480,5461402
12480,4155592
12480,12000
12480,809571
12480,4542014
12480,1171426
12480,4375179
12480,5101954
12481,5631221
12481,934350
12481,13823749
12481,4393798
12481,14209263
12481,4268462
12481,4396661
12481,4403674
12481,4277029
12481,14274436
12481,4269970
12482,934059
12482,177297
12482,4868086
12482,3726
12482,5768081
12482,4262782
12482,4728341
12482,6035
12482,4356204
12482,4645883
12482,4153880
12482,1223998
12482,4824511
12482,5471444
12482,5513037
12482,4576427
12482,1276950
12482,4374950
12482,4269968
12482,5495175
12482,4564607
12483,4391668
12483,1178065
12483,4706876
12483,1255486
12483,1214856
12483,238143
12483,167474
12483,234860
12483,1220087
12483,10426
12483,4401404
12483,13998539
12483,4472852
12483,238309
12483,1185791
12483,4597079
12483,4855086
12483,4275965
12483,4255375
12483,5762930
12483,5940521
12483,4235412
12483,16993262
12483,4796941
12483,4592382
12494,1153192
12494,4842821
12494,4297187
12494,239373
12494,168541
12496,164869
12496,5786461
12496,4700632
12496,239223
12496,233968
12497,1102539
12497,1103828
12497,14114849
12497,4552924
12497,4552925
12497,4582300
12497,4584339
12497,4604356
12497,4605373
12497,4859478
12497,4890762
12497,4890763
12497,4890764
12497,4902142
12497,4902143
12497,4915295
12497,4919213
12497,4930962
12497,4984237
12497,5063565
12497,5476726
12497,6470
12497,765763
12497,773929
12497,776979
12498,5340534
12498,14270536
12498,5326414
12498,4606701
12498,5418384
12498,5336065
12498,940771
12498,6055205
12498,1095765
12498,1092339
12498,1100842
12498,5544937
12498,11945844
12498,5330750
12504,4688659
12504,4795687
12504,4918636
12504,5073328
12505,1168258
12505,1171496
12505,1207384
12505,1245597
12505,1251927
12505,1259521
12505,14907713
12505,162971
12505,239169
12505,2976
12505,3854
12505,4151517
12505,4152779
12505,4202581
12505,4348519
12505,4348734
12505,4383150
12505,4447
12505,4527668
12505,4565956
12505,4834709
12505,1060115
12505,1060143
12505,1089058
12505,1156112
12505,4847308
12505,4851863
12505,5288759
12505,5328389
12505,5337725
12505,5356538
12505,5552806
12505,5627343
12505,6896
12505,945467
12506,4684715
12506,11946406
12506,167819
12506,5558693
12506,5806496
12506,11946790
12506,13445755
12506,14353903
12506,5806583
12506,14435647
12506,4341696
12506,16747490
12506,5528743
12506,14907728
12506,5332854
12506,13445247
12506,14087319
12506,4303480
12506,5576163
12506,4552689
12506,5642389
12506,4307741
12506,4684716
12506,4597461
12506,14870355
12506,16747344
12506,4342112
12506,4942330
12507,1001636
12507,181843
12507,4224561
12507,4431445
12507,4452
12508,1028
12508,241075
12508,4326772
12508,4508920
12508,4585849
12508,4674979
12508,4804837
12508,4889948
12508,5636961
12508,804323
12509,1141245
12509,1259984
12509,1259989
12509,14907713
12509,4115672
12509,4301681
12509,4308863
12509,4692832
12509,4738963
12509,4747312
12509,5134188
12509,5277088
12509,5424844
12509,5641621
12509,5645754
12509,6027917
12509,6031497
12524,6068922
12524,5441161
12524,5522999
12524,4208323
12524,5636857
12524,13619766
12524,14169887
12524,4753530
12524,14195467
12524,4217175
12524,4874179
12524,4672372
12524,13324142
12524,14219879
12524,1197584
12524,13947088
12524,13881059
12524,4856764
12524,5981066
12524,14048553
12524,4633045
12524,1151763
12524,4707028
12524,4204776
12524,4418972
12524,16811478
12524,6043057
12524,4460072
12525,14023050
12525,5302272
12525,1080571
12525,4738386
12525,823564
12525,241819
12525,5031577
12525,4965383
12525,4152296
12526,13791165
12526,14187492
12526,14485063
12526,21025968
12526,14111590
12526,4239212
12527,4254940
12527,1237342
12527,167564
12527,817206
12527,1139072
12527,4701542
12527,4372596
12527,167568
12527,1078637
12527,4332692
12527,51502
12527,4403305
12527,1276533
12527,5925777
12527,4472582
12527,21090406
12527,4828404
12527,4394540
12527,1191307
12527,5879559
12527,4358568
12527,1171714
12527,988113
12527,4152842
12527,4152054
12527,166158
12527,4437730
12527,5157543
12527,1125484
12527,241654
12527,1082146
12527,791316
12527,1185596
12527,4150951
12527,4261561
12527,4147726
12527,238374
12527,6703
12527,5068211
12527,2976
12527,4330379
12527,4151517
12527,1146661
12527,14488181
12527,4829953
12527,4516939
12527,1126356
12528,4623973
12528,4385053
12528,5928249
12528,1040550
12528,238864
12528,5688123
12528,5446375
12528,5306639
12528,4251474
12528,4844574
12528,5010075
12528,4868086
12528,5100789
12528,4333252
12528,4151295
12528,5512696
12528,5064914
12528,5821805
12528,6023598
12528,4480288
12528,5370229
12528,4831984
12528,6018081
12528,4392254
12528,5564261
12528,4328018
12528,5302837
12528,14060771
12528,6071872
12528,6018066
12528,13784801
12528,5950056
12528,5472211
12528,5323764
12528,5477307
12528,5811629
12528,5441164
12529,5647052
12529,4753155
12529,5440310
12529,4310295
12529,1136870
12529,4390109
12529,4371023
12529,4447059
12529,5921354
12529,4548757
12529,5388583
12529,14268510
12529,4275290
12529,5789807
12529,5950056
12529,1082129
12529,5435873
12529,14012743
12619,3629
12619,5081
12619,49080
12619,56123
12619,162810
12619,166954
12619,168447
12619,169476
12619,171662
12619,242074
12619,807850
12619,823933
12619,1055418
12619,1057175
12619,1059094
12619,1111112
12619,1152600
12619,1152615
12619,1155169
12619,1177947
12619,1177948
12619,1180731
12619,1207728
12619,1255176
12619,4108332
12619,4109331
12619,4127185
12619,4152296
12619,4154114
12619,4156796
12619,4157009
12619,4178247
12619,4207909
12619,4213465
12619,4218871
12619,4266990
12619,4277376
12619,4278829
12619,4298780
12619,4333253
12619,4334288
12619,4347049
12619,4350213
12619,4353176
12619,4353180
12619,4366772
12619,4371639
12619,4372600
12619,4397129
12619,4397955
12619,4403272
12619,4403305
12619,4422004
12619,4435020
12619,4461790
12619,4516196
12619,4530316
12619,4558353
12619,4576427
12619,4576887
12619,4595572
12619,4597902
12619,4606887
12619,4687789
12619,4697869
12619,4728341
12619,4742736
12619,4801083
12619,4892998
12619,4930867
12619,4957412
12619,4966292
12619,4982046
12619,5020182
12619,5072388
12619,5097136
12619,5100789
12619,5116989
12619,5135722
12619,5150134
12619,5260913
12619,5266159
12619,5320621
12619,5328389
12619,5335690
12619,5437369
12619,5456150
12619,5459137
12619,5479012
12619,13959773
12619,14060771
12619,14917992
12619,14946713
12619,17784215
12652,236192
12652,4401751
12652,5419808
12652,4148934
12652,4654356
12652,4381779
12652,14064358
12652,1174766
12652,4155592
12652,12000
12652,4850326
12652,18141090
12652,4153866
12652,13996119
12652,14106816
12661,1091652
12661,5940936
12661,4111984
12661,4279800
12661,4305879
12661,4305995
12661,4319110
12661,4325605
12661,4328053
12661,4332072
12661,4343456
12661,4363333
12661,4366239
12661,4368514
12661,4531019
12661,4590747
12661,4605221
12661,4812351
12661,4933063
12661,4946405
12661,4967132
12661,5064342
12661,5121450
12661,5125114
12661,5328236
12661,5335030
12661,5474144
12661,5480162
12661,5780841
12661,5787261
12661,13752140
12717,1089819
12717,1094949
12717,1096811
12717,1137390
12717,1267426
12717,4714113
12717,4791302
12717,4977045
12717,4986725
12718,13584393
12718,13952241
12718,163815
12718,170253
12718,240805
12718,6060462
12718,7193
12718,8002
12719,13108858
12719,4290277
12719,4290278
12719,4290452
12719,4356468
12720,13008949
12720,13772207
12720,14323043
12720,16559334
12720,5145489
12720,5527902
12720,5970467
12721,1101979
12721,13293190
12721,13811731
12721,235088
12724,1105094
12724,54738
12724,163965
12724,166903
12724,29734
12724,4307127
12724,4359620
12724,4372498
12724,1092408
12724,4412295
12724,4560738
12724,4562021
12724,4571070
12724,4597292
12724,46947
12724,4741196
12724,1145407
12739,4365376
12739,1137083
12739,4711106
12739,4295073
12739,14028302
12739,4237372
12739,4381547
12739,13276865
12739,14907713
12736,5735
12736,28123
12736,127112
12736,786255
12736,803477
12736,803478
12736,803951
12736,803963
12736,805371
12736,806078
12736,806577
12736,806578
12736,807553
12736,807557
12736,807560
12736,808534
12736,809421
12736,809424
12736,809425
12736,809442
12736,809443
12736,809542
12736,810172
12736,810485
12736,811662
12736,812086
12736,812863
12736,812865
12736,812866
12736,813225
12736,813636
12736,815246
12736,816790
12736,821319
12736,821543
12736,1097399
12736,1098145
12736,1111098
12736,4104235
12736,4110146
12736,4111768
12736,4125246
12736,4127628
12736,4130426
12736,4144588
12736,4145798
12736,4148782
12736,4149344
12736,4153589
12736,4179192
12736,4185146
12736,4189423
12736,4196247
12736,4197271
12736,4197272
12736,4197929
12736,4198065
12736,4198082
12736,4198276
12736,4198717
12736,4198759
12736,4199138
12736,4199504
12736,4199505
12736,4199508
12736,4200851
12736,4201042
12736,4202550
12736,4203344
12736,4203931
12736,4203932
12736,4204357
12736,4204440
12736,4206875
12736,4207288
12736,4209668
12736,4209775
12736,4209776
12736,4211798
12736,4212352
12736,4212368
12736,4213195
12736,4213734
12736,4214050
12736,4214215
12736,4214484
12736,4214593
12736,4214812
12736,4214933
12736,4215077
12736,4215650
12736,4215677
12736,4215791
12736,4215797
12736,4215798
12736,4215951
12736,4215952
12736,4216763
12736,4217405
12736,4219582
12736,4249603
12736,4264706
12736,4270516
12736,4310317
12736,4317918
12736,4324802
12736,4331231
12736,4331293
12736,4331387
12736,4337134
12736,4341750
12736,4347536
12736,4349357
12736,4351135
12736,4354314
12736,4357105
12736,4359630
12736,4364236
12736,4365899
12736,4368253
12736,4368547
12736,4369233
12736,4370705
12736,4400446
12736,4417809
12736,4475112
12736,4560692
12736,4569992
12736,4579012
12736,4583241
12736,4590686
12736,4592691
12736,4604540
12736,4613253
12736,4622636
12736,4622901
12736,4623129
12736,4624394
12736,4625070
12736,4625072
12736,4626264
12736,4626503
12736,4627143
12736,4628438
12736,4628580
12736,4628743
12736,4629655
12736,4631355
12736,4632310
12736,4633157
12736,4633342
12736,4633740
12736,4875719
12736,4882047
12736,4885263
12736,4889149
12736,4894962
12736,4921209
12736,4923867
12736,4927140
12736,4927234
12736,4954558
12736,4954599
12736,4955444
12736,4955547
12736,4956288
12736,4956434
12736,4956914
12736,4957021
12736,4960917
12736,4962145
12736,4964470
12736,4964902
12736,4965659
12736,4966774
12736,4967197
12736,4967204
12736,4967650
12736,4967794
12736,4967795
12736,4972253
12736,4972255
12736,4972256
12736,4977152
12736,4977153
12736,4977690
12736,4978320
12736,4978711
12736,4979686
12736,4980824
12736,4981078
12736,4983259
12736,4983676
12736,4983765
12736,4984137
12736,4984232
12736,4985584
12736,4985585
12736,4985892
12736,4986700
12736,4986703
12736,4986704
12736,4987627
12736,4988239
12736,4988656
12736,4988921
12736,4990521
12736,4990650
12736,4990846
12736,4991477
12736,4992173
12736,4992273
12736,4992371
12736,4992456
12736,4992519
12736,4993321
12736,4993401
12736,4993952
12736,4994032
12736,4994039
12736,4994931
12736,4995746
12736,4998214
12736,4999072
12736,4999417
12736,5000116
12736,5000489
12736,5000676
12736,5001420
12736,5001733
12736,5001777
12736,5004200
12736,5138257
12736,5557592
12736,5966398
12736,6065945
12736,13747199
12736,13774877
12736,13863158
12736,13863159
12736,13863160
12736,13921030
12736,13926144
12736,13938165
12736,13980034
12736,13980288
12736,14186884
12736,14192366
12736,14197894
12736,14212554
12736,14215639
12736,14267278
12736,14276096
12736,14289982
12736,14413322
12736,14467380
12736,14894910
12736,14938528
12736,16559615
12736,16590310
12736,16749167
12736,17838105
12740,12997133
12740,13084625
12740,13163071
12740,13650640
12740,13774584
12740,13823609
12740,14252370
12740,179814
12740,4284410
12740,4309306
12740,4330968
12740,4332597
12740,4336365
12740,4337607
12740,4352912
12740,4355559
12740,4360248
12740,4375201
12740,4375720
12740,4376943
12740,4509026
12740,5466415
12740,5915153
12740,949971
12741,3199
12741,1170882
12741,4331471
12741,4688012
12741,4717532
12741,4747108
12741,5339288
12741,5506266
12741,5641862
12741,5668193
12741,5959458
12741,6034669
12741,13295231
12741,14021667
12741,14087345
12741,14210957
12741,16658565
12741,16658648
12741,16658927
12741,16659154
12741,16659531
12742,10888
12742,1140417
12742,1267782
12742,13990226
12742,14220713
12742,14907713
12742,240096
12742,4265900
12742,4304213
12742,4313468
12742,4330423
12742,4339289
12742,4340605
12742,4346957
12742,4363647
12742,4387764
12742,4721299
12742,4723229
12742,4822504
12742,4964828
12742,5059882
12742,5073747
12742,5360676
12742,5417263
12742,5806584
12742,5922965
12742,6034877
12742,938469
12743,1001731
12743,13884182
12743,13987053
12743,14269310
12743,4058
12743,4148672
12743,4212432
12743,4277375
12743,4317152
12743,4346956
12743,4608386
12743,4853249
12743,4947344
12743,5246537
12743,5725503
12743,5880162
12743,8038
12744,7237
12744,237121
12744,238333
12744,808544
12744,988829
12744,1123069
12744,1159782
12744,1201007
12744,1225618
12744,4368834
12744,4823874
12744,4850852
12744,14028302
12744,16742514
12744,16742606
12745,13032108
12745,13394334
12745,13428781
12745,4144832
12745,4146116
12745,4157273
12745,4296713
12745,4317597
12745,4382380
12745,4404423
12745,4697401
12745,4776441
12745,4785228
12745,4827918
12745,4980872
12745,5028198
12745,5139916
12745,5164097
12745,5348127
12745,5450235
12745,5457472
12745,5947258
12745,6047622
12746,1126002
12746,1149738
12746,13105648
12746,13717560
12746,13945466
12746,13953668
12746,14209972
12746,14486217
12746,4120344
12746,4153940
12746,4173846
12746,4291137
12746,4292159
12746,4309361
12746,4335189
12746,4354130
12746,4382749
12746,4393962
12746,4395592
12746,4400999
12746,4407522
12746,4532475
12746,4609003
12746,4650613
12746,5117524
12746,5126906
12746,5150143
12746,5367942
12746,5497715
12746,5552249
12746,5587592
12746,5690774
12746,5745914
12746,5803388
12746,6040018
12746,813776
12747,13890009
12747,13946475
12747,14213391
12747,14250493
12747,14250494
12747,173725
12747,174548
12747,17805680
12747,180679
12747,4287185
12747,4290722
12747,4295336
12747,4296688
12747,4302257
12747,4303199
12747,4306827
12747,4309101
12747,4319598
12747,5832284
12748,1019
12748,1088909
12748,13249955
12748,14068232
12748,167833
12748,2162
12748,234756
12748,235385
12748,4118890
12748,4145816
12748,4145817
12748,4215452
12748,4236776
12748,4274179
12748,4279660
12748,4279788
12748,4281305
12748,4343239
12748,4350567
12748,4455220
12748,4515732
12748,4726891
12748,4828233
12748,5062949
12748,6057662
12748,805007
12749,1008848
12749,1094914
12749,14075689
12749,14907713
12749,16591068
12749,238504
12749,4310085
12749,4380104
12749,4553230
12749,4596140
12749,4721610
12749,4894689
12749,4922686
12749,5449126
12750,938453
12750,4103982
12750,4291787
12750,4382562
12750,4413896
12750,4418160
12750,4634834
12750,4658795
12750,4721608
12750,4809632
12750,5010090
12750,5019866
12750,5092873
12750,5116556
12750,5165621
12750,5260939
12750,5476653
12750,5481755
12750,5579946
12750,13047448
12750,14415394
12750,16742816
12751,1200985
12751,13249955
12751,13321976
12751,13416294
12751,14803472
12751,14907713
12751,14907759
12751,235406
12751,4144006
12751,4147096
12751,4151949
12751,4312541
12751,4379552
12751,4399380
12751,4402077
12751,5451904
12751,5865159
12751,6079419
12752,1121188
12752,1124128
12752,1137720
12752,1141244
12752,1150344
12752,1150351
12752,1153006
12752,1158972
12752,1167336
12752,1168263
12752,1170862
12752,1176547
12752,1248635
12752,13535575
12752,13563760
12752,13590051
12752,13672998
12752,13734854
12752,14284928
12752,14405469
12752,14907713
12752,173723
12752,234126
12752,241630
12752,4226267
12752,4354371
12752,4358445
12752,4370915
12752,4371984
12752,4374963
12752,4376088
12752,4426924
12752,4472267
12752,4473040
12752,4522293
12752,4528813
12752,4694282
12752,4705642
12752,4854958
12752,4913640
12752,5461809
12752,5660635
12752,6008026
12752,6008289
12753,123784
12753,124269
12753,125200
12753,125585
12753,14109217
12753,14203167
12753,14269318
12753,14907713
12753,15424657
12753,238835
12753,4149272
12753,4156830
12753,4223640
12753,4226007
12753,4227822
12753,4228672
12753,4233195
12753,4241924
12753,4256832
12753,4263279
12753,4266808
12753,4277672
12753,4290709
12753,4294775
12753,4332719
12753,4349916
12753,4355200
12753,4393017
12753,4569077
12753,5502666
12754,16747875
12754,5635154
12754,5387975
12754,167718
12754,4347674
12754,1147905
12754,5643400
12754,13485135
12754,4720714
12754,4859860
12754,4154326
12754,4378680
12754,14127295
12754,4953949
12754,13313307
12754,4154743
12754,5054473
12754,5117568
12754,4559456
12754,169710
12754,4870377
12754,5541088
12754,5128315
12754,4929472
12754,14457019
12754,14093920
12754,16749026
12754,4339931
12754,1190778
12754,4749271
12754,13549444
12754,14381413
12754,4689773
12754,1094908
12754,5643401
12754,14381412
12754,13943174
12754,4808857
12754,4362682
12754,5088417
12754,4237867
12754,5656060
12754,13525677
12754,11945479
12754,6051326
12754,5603273
12754,4356452
12754,4833996
12754,1198608
12754,14451047
12754,5645172
12754,5321445
12755,1237298
12755,6018
12755,4321572
12755,5648366
12755,13742271
12755,4691348
12755,4147183
12755,1249055
12755,5912364
12755,4155293
12755,6066244
12755,1764
12755,14253407
12755,5542676
12755,4312751
12755,5158898
12755,171557
12755,4735008
12755,4146798
12755,5036975
12755,4306045
12755,5681472
12755,11945852
12778,10953
12778,14089056
12778,4404413
12778,9968
12778,791328
12778,973955
12778,973959
12778,53581
12780,4193935
12780,4818092
12780,4835284
12780,5352805
12780,13546634
12780,13559397
12780,13588384
12780,13715541
12780,13838872
12780,13915609
12781,4144390
12781,4386685
12781,4387877
12781,4441378
12781,4853450
12781,4872487
12781,14393571
12781,14907713
12781,5911031
12781,4699479
12781,4809627
12781,5478100
12781,5500393
12781,5672847
12781,5823097
12782,1282
12782,240378
12782,4145269
12782,6021164
12847,234595
12847,4123539
12847,4280164
12847,4576852
12847,4149232
12847,235092
12847,5558561
12847,5696820
12847,125939
12847,4911417
12847,123370
12847,4149578
12847,4280163
12850,55780
12851,13199343
12851,14242440
12851,4147494
12851,4181183
12851,4378532
12851,4383130
12851,4583185
12852,13869962
12852,13739643
12848,813145
12848,5171141
12848,5553430
12848,5107915
12848,4987768
12848,4868712
12848,4568170
12848,4401952
12848,4152039
12848,235094
12848,1167254
12853,1090477
12853,9952
12855,1100097
12855,1282
12855,240378
12855,4145269
12855,4192
12855,4607298
12855,6021164
12869,14236104
12869,5528291
12869,5547590
12869,4887011
12869,4368999
12869,4177371
12869,5765761
12869,4174905
12869,53215
12869,4715726
12869,4577218
12869,13986422
12869,5121737
12869,4903236
12869,4859341
12869,4819641
12869,4143745
12869,14927794
12869,5575139
12869,4887229
12869,4899604
12869,4138974
12869,4116546
12869,4118615
12869,4279640
12898,4468865
12898,4582841
12898,4592603
12898,4725397
12898,5005899
12898,5042920
12898,5638121
12898,939053
12899,122987
12899,13894735
12899,4105343
12899,4108943
12899,4108944
12899,4113421
12899,4126078
12899,4160044
12899,4180814
12899,4303851
12899,4394274
12899,4544318
12899,4552641
12899,4596642
12899,4626070
12899,4742925
12899,4884735
12899,4959185
12899,5370053
12899,5388497
12899,5581064
12994,5646041
12994,804474
12994,5284311
12994,4367973
12994,5001593
12994,5050148
12994,5057916
12994,14311608
12994,235891
12994,4784487
12994,5768873
12994,5496571
12994,14135601
12994,4426890
12994,14907713
12994,1057880
12994,954994
12994,5025103
12994,4202886
12995,5543613
12995,1063395
12995,1269751
12995,1264229
12995,125141
12995,4162144
12995,806763
12995,4424093
12995,1152599
12995,1207728
12995,957904
12995,18152921
13038,5416250
13038,4961767
13038,807753
13038,818316
13038,13693390
13038,13881887
13038,14020591
13038,14047217
13038,16562006
13038,4118829
13038,4188973
13038,4200266
13038,4201952
13038,4634093
13038,4736958
13038,4877682
13038,804957
13039,14156606
13039,14139537
13039,16557911
13039,5936
13039,818335
13039,1172484
13039,1279001
13039,4131779
13039,4139894
13039,4381030
13039,4402312
13039,4590699
13039,4628896
13039,4950867
13039,4955252
13039,5782771
13039,6057793
13039,13812949
13039,16557722
13040,4531859
13040,4205950
